ID,HousePrice,yhat,delta
4890,333080.0,317092.8316354617,15987.168364538287
680,421548.0,436604.89592446917,-15056.895924469165
6026,512450.0,548363.0930315293,-35913.09303152934
1088,420211.0,378105.1780959857,42105.82190401427
4540,409374.0,449916.2330990814,-40542.23309908138
9149,469868.0,489406.56036739005,-19538.560367390048
4990,217676.0,217445.61174043315,230.38825956685469
603,198206.0,204987.386619678,-6781.386619678
5164,217425.0,208137.23964495034,9287.760355049657
5650,221968.0,255769.9778517599,-33801.977851759904
9048,333758.0,299546.46706268075,34211.53293731925
14,152158.0,144706.82805008919,7451.171949910815
7552,324917.0,311658.43996931467,13258.56003068533
6983,252585.0,232977.04535538226,19607.95464461774
5816,446186.0,454739.65742302325,-8553.65742302325
7356,374947.0,398858.063724089,-23911.063724089006
7455,293751.0,321583.44972137077,-27832.449721370765
9251,460305.0,356267.44056787825,104037.55943212175
7845,333771.0,354631.6514786463,-20860.651478646323
315,297246.0,278440.2095552337,18805.790444766288
5276,153078.0,180470.4727873264,-27392.472787326406
8315,197639.0,187870.74115685458,9768.25884314542
5397,298751.0,232752.27711865524,65998.72288134476
9136,387845.0,346204.9583850303,41640.04161496973
3935,237412.0,204124.49392475697,33287.50607524303
7597,162719.0,127620.32498110291,35098.67501889709
3274,352041.0,296409.4348655404,55631.56513445958
8067,149893.0,143070.0263948613,6822.973605138686
1548,348164.0,306089.3757208183,42074.624279181706
8684,278991.0,324932.45264902257,-45941.45264902257
6743,282735.0,249173.7990823455,33561.200917654496
2608,250290.0,270898.32423204574,-20608.324232045736
3272,230519.0,233977.2435280478,-3458.2435280478094
4840,302354.0,275265.8793542351,27088.120645764924
8516,359881.0,376054.8922443326,-16173.892244332586
2109,234110.0,223268.2504079014,10841.749592098611
4706,467455.0,444982.5113320009,22472.488667999103
1056,194449.0,193654.94953535334,794.0504646466579
2844,163071.0,256134.5160997634,-93063.5160997634
2400,441216.0,412654.10900609393,28561.89099390607
2085,263962.0,230420.3202060616,33541.67979393841
6680,365813.0,338725.82132208045,27087.178677919554
2073,150492.0,191181.26746114544,-40689.26746114544
2244,329204.0,307929.98396938486,21274.016030615137
256,436229.0,486325.77966184204,-50096.77966184204
842,191735.0,226205.16540986992,-34470.16540986992
3459,192840.0,191502.76585112873,1337.23414887127
5921,427550.0,507868.29821079626,-80318.29821079626
7393,473887.0,492021.2408005429,-18134.240800542873
3025,437750.0,472154.2504588739,-34404.250458873925
9259,283448.0,343036.6286619326,-59588.6286619326
7013,86532.0,141468.21124159926,-54936.21124159926
4297,426081.0,397634.0752048305,28446.9247951695
7769,230211.0,237696.6548802369,-7485.6548802368925
7551,225509.0,179284.5664838983,46224.43351610171
9278,254823.0,274843.9309996055,-20020.93099960551
2782,553198.0,552724.3357114258,473.6642885742476
3226,147777.0,152634.008673025,-4857.008673025004
9271,704918.0,705316.1188203592,-398.1188203592319
5134,248599.0,467901.0075799014,-219302.00757990137
60,143966.0,134322.6082759864,9643.391724013607
1575,178522.0,215518.18165224663,-36996.181652246625
9046,639138.0,678543.999746263,-39405.99974626303
7643,118284.0,115098.94145755493,3185.058542445069
5734,337155.0,326484.745023891,10670.25497610902
871,174022.0,179007.01627161025,-4985.0162716102495
4808,658265.0,464126.3727122837,194138.6272877163
1776,356173.0,511341.8153457355,-155168.81534573552
4857,360940.0,459595.6072988547,-98655.60729885468
1439,368445.0,382485.2442797358,-14040.24427973578
8694,163949.0,185558.89587447073,-21609.895874470734
9250,153689.0,139358.78623063394,14330.213769366062
1511,302261.0,290730.05433204956,11530.945667950436
7034,467331.0,370504.71078455704,96826.28921544296
8904,226820.0,240896.25914739963,-14076.259147399629
127,229524.0,289768.58814452245,-60244.58814452245
3791,420325.0,430412.2592748546,-10087.259274854616
1416,154762.0,189143.65993462122,-34381.65993462122
7535,344867.0,302333.63847301755,42533.36152698245
2305,482082.0,461507.51520487334,20574.484795126657
6281,506699.0,496909.6275636089,9789.372436391073
2787,589998.0,498579.1231440516,91418.87685594842
5938,268287.0,277169.27877911774,-8882.27877911774
8858,187939.0,185575.55065994285,2363.449340057152
1760,312990.0,333917.4592676439,-20927.45926764392
2220,309335.0,274972.30000455276,34362.69999544724
2030,499574.0,443434.5026237323,56139.49737626768
2988,405473.0,446247.67778079683,-40774.67778079683
6296,280167.0,295082.0016480205,-14915.001648020523
8561,278404.0,289353.10675627127,-10949.10675627127
6652,253887.0,212811.13920219947,41075.86079780053
794,471805.0,381853.6770997062,89951.3229002938
5010,717145.0,655330.3501117417,61814.64988825831
1651,287973.0,316022.41386626294,-28049.41386626294
1153,192611.0,81784.6360610175,110826.3639389825
6699,340238.0,380828.50617391616,-40590.50617391616
2323,638356.0,607940.0504250058,30415.949574994156
8064,402413.0,412157.4022992998,-9744.402299299778
2081,171552.0,195131.7621428548,-23579.7621428548
481,169432.0,187508.0164392505,-18076.016439250496
6164,360433.0,333853.73169578245,26579.26830421755
3945,406771.0,417511.2586887393,-10740.258688739326
7295,368740.0,410513.9706853567,-41773.970685356704
6939,131151.0,171813.2695051635,-40662.26950516351
6522,272931.0,306814.90540538833,-33883.90540538833
6159,394778.0,508358.3479217821,-113580.34792178212
2237,241792.0,331633.5473434723,-89841.54734347231
3815,309175.0,278916.55381805706,30258.44618194294
2443,485487.0,472878.9362581137,12608.06374188629
8012,197788.0,212188.75408662506,-14400.754086625064
1150,155903.0,185780.17458949712,-29877.174589497125
7376,84759.0,100989.64114675917,-16230.641146759168
5464,306619.0,376712.0843081845,-70093.08430818451
8393,258918.0,345917.2353125604,-86999.2353125604
850,302372.0,281890.14918930474,20481.850810695265
3581,218902.0,243481.487835319,-24579.487835319014
2971,529260.0,480630.2784307565,48629.72156924353
7866,517452.0,448965.5106073893,68486.48939261067
3680,91563.0,86875.85414123551,4687.145858764488
3260,643249.0,516918.8361541586,126330.16384584142
6554,219561.0,225428.72380578276,-5867.7238057827635
1748,332850.0,325671.80242674705,7178.197573252954
7726,371666.0,393128.9143183828,-21462.9143183828
1431,180968.0,178187.70467854943,2780.2953214505687
2908,240062.0,241697.85177057813,-1635.851770578127
6545,268152.0,315464.3281027734,-47312.328102773405
6705,445255.0,504568.7606585768,-59313.76065857679
5499,204891.0,220499.69664676228,-15608.696646762284
7703,183769.0,179611.7033275697,4157.296672430297
2763,311786.0,287095.3229099201,24690.677090079873
2165,333248.0,365459.8754927927,-32211.875492792693
1916,416819.0,470807.80893079675,-53988.808930796746
7682,245922.0,281592.5525024128,-35670.552502412815
2518,268955.0,300474.10379817314,-31519.103798173135
4662,598536.0,568890.6216572756,29645.378342724405
6157,171426.0,141764.00405534712,29661.99594465288
7171,405117.0,351779.70294963906,53337.29705036094
773,171345.0,159526.08245379326,11818.917546206736
4060,256763.0,246431.99566484796,10331.004335152043
9347,299381.0,360803.8188323026,-61422.81883230258
6562,211071.0,179392.64427674044,31678.355723259563
8587,298083.0,293550.34859548137,4532.651404518634
7983,460545.0,521060.8811083305,-60515.881108330505
2529,109271.0,112574.94960899703,-3303.9496089970344
4902,212671.0,278824.24609153694,-66153.24609153694
5031,384010.0,328882.1575450535,55127.84245494648
7888,296604.0,360348.64369561855,-63744.64369561855
3545,249092.0,245636.34706422046,3455.652935779537
7516,596728.0,415594.07480127783,181133.92519872217
1763,402901.0,397950.7282603523,4950.271739647724
2533,238566.0,223512.73285717965,15053.267142820347
8373,185015.0,181337.36688148696,3677.6331185130402
8732,334744.0,339718.6918214502,-4974.691821450193
2593,480142.0,464765.8732708402,15376.12672915979
8251,205006.0,208313.2264100117,-3307.2264100117027
4795,409570.0,434098.0129796777,-24528.012979677704
1100,256838.0,236746.5762500838,20091.423749916197
4299,159185.0,153926.67408349636,5258.325916503643
6560,611195.0,732916.6520745972,-121721.6520745972
5700,180824.0,187049.82352652834,-6225.823526528344
726,442593.0,493579.28220418585,-50986.282204185845
1042,327443.0,312967.81693861115,14475.183061388845
5894,250969.0,285337.31373913464,-34368.31373913464
2135,130100.0,175138.8555871941,-45038.85558719409
6878,278209.0,347662.5233456525,-69453.5233456525
2706,202190.0,249481.36060359015,-47291.36060359015
8145,366884.0,315926.2953487014,50957.70465129858
6305,608804.0,492457.11222522287,116346.88777477713
7159,219290.0,183642.322913998,35647.67708600199
2987,163081.0,156053.21324619243,7027.786753807566
540,101403.0,128214.42296658493,-26811.422966584927
6676,374031.0,415896.1578370269,-41865.15783702693
8309,507240.0,595381.1452027635,-88141.1452027635
8886,200688.0,202177.3916809189,-1489.3916809188959
1967,278007.0,220022.6556766799,57984.34432332011
345,151117.0,182472.8545305868,-31355.854530586803
4802,285759.0,328079.34698909783,-42320.34698909783
7905,252125.0,531707.38949298,-279582.38949298
3749,325309.0,346426.99175411504,-21117.991754115035
4493,286144.0,303192.9547786979,-17048.954778697924
6900,111208.0,421698.3811680402,-310490.3811680402
6609,371146.0,438323.485850035,-67177.48585003498
1943,459828.0,416540.9703750036,43287.029624996416
5681,454541.0,408921.62264691707,45619.377353082935
7251,152424.0,160007.2390903959,-7583.239090395888
1450,610664.0,479748.61966662883,130915.38033337117
5867,215338.0,209363.07423402608,5974.925765973923
4502,285940.0,308876.90312423534,-22936.903124235338
2103,433760.0,445213.38448535587,-11453.38448535587
4685,122435.0,165641.55419695828,-43206.554196958285
7839,158207.0,156594.43161687264,1612.5683831273636
4849,581371.0,487623.080887621,93747.91911237902
805,324572.0,379257.3939165479,-54685.39391654788
5011,358884.0,355788.83252687467,3095.1674731253297
763,308423.0,364997.57514595194,-56574.57514595194
9006,212142.0,225434.20269328568,-13292.202693285682
5949,390584.0,506954.82072554185,-116370.82072554185
2784,233839.0,249471.14332108392,-15632.143321083917
4877,305055.0,320896.437160571,-15841.43716057099
508,357614.0,516104.4828195318,-158490.4828195318
3345,465752.0,383061.68719783524,82690.31280216476
4600,205295.0,236065.95517870027,-30770.95517870027
3562,403294.0,308134.28432067763,95159.71567932237
5319,388365.0,353045.14184380183,35319.85815619817
4704,326811.0,314864.06137483916,11946.938625160838
8842,118076.0,129196.74217236982,-11120.74217236982
4981,515091.0,423110.5291542355,91980.4708457645
1770,318040.0,396978.4750461053,-78938.47504610528
1855,258957.0,265931.9123128914,-6974.9123128913925
5603,409440.0,465113.5424529747,-55673.54245297471
4186,268448.0,292910.78110340814,-24462.78110340814
6073,105649.0,165406.64918092993,-59757.64918092993
2172,296197.0,222739.95171746326,73457.04828253674
7262,327045.0,337203.03946952615,-10158.03946952615
7503,481459.0,474586.76807034493,6872.23192965507
6745,280037.0,280795.0970053803,-758.0970053803176
7606,520851.0,435628.967960075,85222.03203992499
3414,93184.0,114056.78517653287,-20872.785176532867
4435,469333.0,525292.457800182,-55959.45780018205
2938,539674.0,487396.5268236126,52277.47317638737
2698,588056.0,643998.1158402743,-55942.11584027426
2303,286360.0,317606.9882867604,-31246.988286760403
3334,256653.0,234583.3676166654,22069.632383334596
8963,222809.0,230540.1533259936,-7731.153325993597
4287,242248.0,309387.74493324634,-67139.74493324634
1101,425448.0,438750.2909167359,-13302.290916735888
1413,139473.0,153741.95668237653,-14268.956682376534
872,406218.0,394942.279896132,11275.720103867992
6936,122153.0,153249.56838111812,-31096.568381118122
7030,277551.0,279578.97288617777,-2027.9728861777694
976,282713.0,274898.5903778769,7814.409622123116
5573,300270.0,322532.43135083653,-22262.43135083653
5762,277419.0,285869.7164208481,-8450.716420848097
8511,167321.0,208257.47560826186,-40936.475608261855
6379,289988.0,259895.4497784152,30092.550221584796
5327,777520.0,694270.9626947107,83249.0373052893
6267,291969.0,263116.89901946374,28852.100980536256
9262,781655.0,627654.52886424,154000.47113575996
3121,317964.0,381901.67983457854,-63937.679834578536
4715,718976.0,693880.3614443326,25095.638555667363
4241,347510.0,303468.42896524764,44041.571034752356
8318,315872.0,358136.87878484384,-42264.87878484384
2045,446565.0,373823.54900554154,72741.45099445846
6546,335035.0,401470.17252824834,-66435.17252824834
7821,551331.0,531541.2593667607,19789.74063323927
7587,184325.0,208014.3772331873,-23689.37723318729
3340,465669.0,385101.88388782676,80567.11611217324
6345,511856.0,409011.8832246532,102844.1167753468
3675,321546.0,308809.44346729544,12736.556532704562
6209,182928.0,175342.70818417676,7585.291815823235
4483,324462.0,375159.1422342054,-50697.142234205385
7176,367682.0,451620.1363014496,-83938.13630144962
16,144245.0,133171.77755789866,11073.222442101338
5187,134612.0,125179.05430823854,9432.945691761459
5885,271912.0,306005.4332566351,-34093.43325663509
5237,187585.0,167957.7318874435,19627.268112556514
2696,193262.0,157475.6454854628,35786.354514537205
6885,464878.0,504861.39451212925,-39983.39451212925
3149,491701.0,553872.8930519286,-62171.89305192861
6721,240668.0,240560.598203211,107.40179678899585
9093,454967.0,484504.28961263015,-29537.28961263015
5347,470961.0,391248.2388355692,79712.76116443082
6242,146201.0,132595.39046916226,13605.60953083774
1893,548876.0,657331.9699817228,-108455.96998172277
3385,246347.0,237008.2502770799,9338.749722920096
5563,204044.0,253429.77840629342,-49385.77840629342
5747,308499.0,281241.454174788,27257.54582521197
7086,313616.0,287182.23352325126,26433.766476748744
1395,324713.0,338645.7912461003,-13932.791246100329
3484,332631.0,321931.4040650843,10699.595934915706
1258,296045.0,313298.0208077962,-17253.020807796216
2484,241940.0,225710.45372542334,16229.546274576656
7064,290872.0,265854.40209742874,25017.59790257126
4865,208381.0,194634.96621172564,13746.033788274362
8274,206579.0,241594.24402551615,-35015.24402551615
3194,491568.0,623071.0887423109,-131503.08874231088
2322,485229.0,482343.8039941191,2885.196005880891
8785,79410.0,66867.2413246989,12542.758675301098
6710,446292.0,414951.01934183703,31340.980658162967
1190,602965.0,602394.4280936855,570.5719063144643
8502,511022.0,607247.5606963594,-96225.56069635937
1801,236976.0,234501.87340386305,2474.12659613695
661,402063.0,371233.55055913876,30829.449440861237
8489,234950.0,232152.69857955977,2797.301420440228
3855,170733.0,176548.34040087575,-5815.34040087575
5461,132909.0,100085.28740952192,32823.712590478084
6621,538133.0,487086.25313948863,51046.74686051137
833,312155.0,394243.64004122507,-82088.64004122507
3864,300483.0,282572.40683639597,17910.593163604033
1634,175598.0,175202.22082927046,395.77917072954006
8945,211664.0,221099.89277052696,-9435.89277052696
3392,129611.0,119498.22271638653,10112.777283613468
3595,249394.0,255946.50745691685,-6552.50745691685
6489,297248.0,294762.15960152604,2485.840398473956
7161,658390.0,506528.9354977817,151861.06450221827
9232,558044.0,479900.77197211405,78143.22802788595
6441,218374.0,185616.12821596695,32757.87178403305
516,164566.0,201468.30019542534,-36902.30019542534
2255,587423.0,545152.2466645835,42270.75333541655
1260,289043.0,282893.98441520584,6149.015584794164
4082,472544.0,527669.0882958507,-55125.08829585067
1062,95635.0,131710.9943896417,-36075.99438964171
7316,182010.0,225795.11947221792,-43785.11947221792
4250,137307.0,139169.98827877568,-1862.9882787756796
4486,313656.0,255149.24295588277,58506.75704411723
1566,205566.0,205108.23173189603,457.76826810397324
8026,322706.0,273402.99952393357,49303.00047606643
6629,337822.0,381026.81424991245,-43204.81424991245
2168,556336.0,540664.2521882012,15671.747811798821
8844,466903.0,406231.597262072,60671.40273792797
632,329502.0,365322.62638394226,-35820.62638394226
6692,106511.0,110310.73264471565,-3799.732644715652
90,195781.0,169815.30814868808,25965.691851311916
227,201580.0,201781.04676716935,-201.04676716934773
2374,310522.0,269526.41049576766,40995.58950423234
3046,285359.0,308436.67611738056,-23077.676117380557
1954,227258.0,182864.97809573324,44393.02190426676
3417,347466.0,293214.48563698586,54251.51436301414
570,567768.0,566358.6383789732,1409.3616210267646
3305,189349.0,199032.5426338917,-9683.542633891688
2295,579692.0,474022.5097664502,105669.49023354979
2246,615573.0,549710.0406297888,65862.95937021123
7837,356893.0,487978.3678262749,-131085.3678262749
898,350373.0,372711.34656975407,-22338.346569754067
2010,285160.0,294498.7464824886,-9338.746482488583
7141,330122.0,349547.707492342,-19425.707492341986
4787,786952.0,551380.4713640978,235571.5286359022
2177,344979.0,362806.46871163894,-17827.46871163894
6999,257019.0,302745.3721620297,-45726.37216202967
6405,194611.0,197988.50030964668,-3377.5003096466826
5302,295182.0,314162.8566346135,-18980.856634613476
3357,283118.0,260039.57068038522,23078.429319614777
6482,283545.0,276461.81206455297,7083.187935447029
5961,418161.0,434879.56592062884,-16718.56592062884
7406,557606.0,553216.8548311861,4389.145168813877
5160,376857.0,424617.331004061,-47760.33100406098
4629,478355.0,473855.7029308168,4499.2970691832015
1197,184584.0,196215.8325711997,-11631.832571199688
5627,260760.0,224675.8717579374,36084.12824206261
1668,135358.0,152532.1173901204,-17174.117390120402
7669,103444.0,83465.36776683351,19978.632233166485
8359,624548.0,610841.46251683,13706.537483170046
196,302546.0,436290.6419986074,-133744.64199860737
8229,100980.0,110571.2570113027,-9591.257011302703
6317,150909.0,182113.61062173604,-31204.610621736036
8134,387272.0,418615.2725464144,-31343.272546414402
4633,289793.0,276516.09711277054,13276.902887229458
5076,338480.0,391776.66496264393,-53296.66496264393
6128,351973.0,349229.10658180114,2743.893418198859
4634,252766.0,250735.46618534203,2030.5338146579743
46,229781.0,210982.40100475727,18798.598995242734
4543,322814.0,364260.4577363418,-41446.45773634181
3478,206329.0,218412.52510176395,-12083.525101763953
9054,385228.0,397825.9408729241,-12597.940872924111
7631,88885.0,217071.7104714311,-128186.71047143111
1105,324350.0,242104.06066179828,82245.93933820172
769,645791.0,552478.3976815467,93312.60231845325
1345,652739.0,577549.825141556,75189.17485844402
7877,263294.0,215499.51555015956,47794.48444984044
7929,116627.0,219552.63976134124,-102925.63976134124
7525,127909.0,176329.16059065732,-48420.160590657324
8542,392845.0,319817.19785093365,73027.80214906635
8074,428760.0,469189.2426991102,-40429.24269911018
924,357611.0,321990.55468947295,35620.44531052705
6619,275274.0,293158.55925751076,-17884.55925751076
1963,137021.0,104899.79126791874,32121.208732081257
7318,418899.0,461210.47790871054,-42311.47790871054
5969,143349.0,160692.77023726417,-17343.770237264165
5873,94697.0,99298.54713945031,-4601.547139450311
1791,560181.0,578111.9892279606,-17930.989227960585
1978,502025.0,475080.95234397985,26944.04765602015
2890,284186.0,252527.5261169476,31658.473883052386
7188,186867.0,188788.1259403504,-1921.1259403504082
2074,124482.0,128788.1522400024,-4306.152240002397
1324,404895.0,384755.9058154841,20139.09418451588
7700,533702.0,412808.66123823234,120893.33876176766
5882,95130.0,115785.35486053425,-20655.35486053425
7121,370703.0,371097.0744892112,-394.07448921119794
1632,123881.0,112123.96515861664,11757.034841383356
8756,356842.0,301235.7124678426,55606.28753215738
5958,497672.0,507570.8607572554,-9898.860757255403
1879,321144.0,314787.2593513694,6356.740648630599
8174,305833.0,280046.4654993679,25786.534500632086
6785,302037.0,373597.5488141479,-71560.54881414789
330,285761.0,307121.5628504971,-21360.56285049708
7047,431568.0,457704.68282875523,-26136.682828755234
538,438983.0,360593.90133287193,78389.09866712807
1965,288506.0,278625.34235194564,9880.657648054359
5195,275300.0,271289.0942929884,4010.9057070115814
1775,200558.0,153323.9474015341,47234.0525984659
5036,257238.0,230891.50422233145,26346.495777668548
9272,318764.0,404029.98916721996,-85265.98916721996
8670,503089.0,499973.82041185745,3115.1795881425496
3849,332765.0,368512.6189403109,-35747.6189403109
3778,357178.0,348695.72983242426,8482.270167575742
8984,315830.0,637943.9261681092,-322113.9261681092
1907,387677.0,470715.24932405876,-83038.24932405876
2437,484958.0,475982.4250705526,8975.574929447379
3663,391313.0,449630.1181594165,-58317.11815941648
5267,358545.0,357229.90225434094,1315.0977456590626
8911,259283.0,289733.969218289,-30450.969218289014
1920,145294.0,150452.75926679093,-5158.759266790934
38,611812.0,489439.7354345751,122372.26456542488
2623,514802.0,432130.7184368521,82671.2815631479
6982,169833.0,186591.59035740205,-16758.59035740205
3047,323343.0,304021.4767908784,19321.523209121602
6479,270698.0,343608.9577784301,-72910.95777843008
1075,221829.0,306694.6937400901,-84865.69374009012
3125,225630.0,297782.99059101887,-72152.99059101887
8991,272648.0,222236.0051393487,50411.99486065129
1430,167631.0,201886.07113489282,-34255.071134892816
7155,168095.0,184828.3055691287,-16733.305569128686
4603,385512.0,274113.3097860762,111398.69021392381
4627,159672.0,174310.88485063502,-14638.884850635019
3563,364872.0,294586.70414856804,70285.29585143196
3887,425796.0,476501.28011683543,-50705.280116835434
4470,423595.0,436159.41895174264,-12564.418951742642
488,363317.0,389693.78397463216,-26376.783974632155
2336,235611.0,219029.8955058426,16581.104494157393
1154,301427.0,254800.10410577722,46626.89589422278
1069,166703.0,132054.68982585316,34648.31017414684
5760,494968.0,438383.92430853285,56584.07569146715
4048,173300.0,177463.89327952024,-4163.893279520242
500,249188.0,285615.6902493112,-36427.690249311214
8166,310240.0,337216.6200831743,-26976.62008317432
5417,193642.0,218604.3897648131,-24962.389764813095
6528,125956.0,93644.5764261072,32311.423573892796
3734,529869.0,451976.42953918915,77892.57046081085
3170,357402.0,170853.8971210769,186548.1028789231
2435,588315.0,567719.877337074,20595.122662925976
6270,345671.0,283521.8620537306,62149.13794626942
3162,266132.0,289278.1867644169,-23146.186764416925
2477,164297.0,166877.8499631547,-2580.849963154702
841,178651.0,191929.46146594585,-13278.461465945846
5673,325852.0,379446.5184502983,-53594.51845029829
1399,533270.0,488447.46048200835,44822.53951799165
7722,285236.0,214637.42068388316,70598.57931611684
1198,121121.0,115926.54963011954,5194.450369880462
2620,169464.0,246528.3256171849,-77064.32561718489
9089,639929.0,581197.066621854,58731.93337814603
4824,184847.0,229836.72606584325,-44989.72606584325
2545,295415.0,321892.8978515263,-26477.89785152627
5188,617554.0,562385.7764130038,55168.2235869962
7899,509985.0,516883.46345696086,-6898.463456960861
4767,134114.0,124611.69016498851,9502.309835011489
4020,293388.0,315220.18508254504,-21832.18508254504
2108,370346.0,404032.4859606636,-33686.48596066359
8711,663256.0,470019.315270196,193236.684729804
5030,287009.0,253307.21125336204,33701.78874663796
1159,568783.0,481870.8393607996,86912.16063920042
2997,301398.0,217978.12699775284,83419.87300224716
7871,167171.0,285250.5208086614,-118079.52080866141
3537,151050.0,141217.08378481754,9832.916215182457
3391,214323.0,214259.4540564625,63.54594353749417
1582,320937.0,296686.89889991283,24250.101100087166
646,290643.0,285593.3493266671,5049.650673332915
5714,103935.0,152498.56602223546,-48563.56602223546
8652,412045.0,440313.17608446634,-28268.176084466337
5819,358434.0,420648.2530711595,-62214.25307115947
3467,415671.0,397596.7480062304,18074.251993769605
1169,439652.0,354193.04288780777,85458.95711219223
4566,259715.0,224241.91354712477,35473.08645287523
4077,89070.0,110471.52074379516,-21401.52074379516
2850,204591.0,245828.13492088724,-41237.13492088724
2641,700495.0,681069.5214578806,19425.47854211938
3380,339081.0,356347.1014333459,-17266.101433345873
5280,356741.0,337180.3288015443,19560.671198455675
6891,536602.0,375207.33416145504,161394.66583854496
6119,160914.0,205558.01540120572,-44644.01540120572
2092,307774.0,350878.37747654587,-43104.377476545866
6423,1195094.0,804364.7599699554,390729.2400300446
3023,244398.0,216264.8843671657,28133.11563283429
4458,358483.0,292348.78744119714,66134.21255880286
3432,471840.0,438597.81676008727,33242.18323991273
1116,414074.0,485465.18632821186,-71391.18632821186
7378,225761.0,188816.39467196757,36944.60532803243
6215,187946.0,204455.27975401067,-16509.27975401067
7456,322928.0,291336.93949562643,31591.06050437357
4320,347338.0,334630.5014816603,12707.498518339708
6381,418780.0,360866.2799748771,57913.72002512292
6487,396818.0,271172.5667253114,125645.4332746886
6374,378485.0,435979.7643520796,-57494.7643520796
2578,353865.0,438178.9808937197,-84313.98089371971
8297,324139.0,312250.96976595477,11888.030234045233
6991,261216.0,290630.81421837327,-29414.81421837327
5539,411336.0,429019.1175116456,-17683.1175116456
3531,193732.0,207847.1532435347,-14115.153243534704
2040,236727.0,264483.60283904086,-27756.60283904086
4784,254716.0,241608.94804094997,13107.051959050033
7329,207770.0,265669.57185851794,-57899.57185851794
2839,170202.0,194600.5583558318,-24398.558355831803
5534,285862.0,309911.4590919648,-24049.459091964818
2007,185615.0,209713.12168561373,-24098.121685613733
6898,280080.0,364653.5883373054,-84573.58833730541
3845,171327.0,161237.809517017,10089.190482982987
6156,167778.0,165602.10454323236,2175.895456767641
8356,455668.0,442155.13312603405,13512.866873965948
5111,136392.0,143392.86731314496,-7000.867313144961
173,109539.0,260908.44914140878,-151369.44914140878
8818,309810.0,353653.343391778,-43843.343391778006
5951,409896.0,451093.1329747489,-41197.13297474891
5727,137033.0,179951.63067024192,-42918.630670241924
9156,280170.0,293914.7310843141,-13744.731084314117
43,125642.0,142365.6254158776,-16723.625415877614
2840,281341.0,328933.8295749519,-47592.8295749519
1251,334282.0,355897.4491784506,-21615.449178450624
7725,520776.0,475340.22445347573,45435.775546524266
1759,540399.0,519352.22190497175,21046.778095028247
4380,362044.0,369168.511876435,-7124.511876435019
2139,356983.0,271725.41650707205,85257.58349292795
3045,272327.0,303841.85281331476,-31514.852813314763
3752,286353.0,271814.7774429192,14538.222557080793
509,257328.0,309921.236679923,-52593.23667992302
6419,299552.0,291094.13426144945,8457.86573855055
3368,325656.0,308772.2324759697,16883.767524030292
3763,484499.0,465278.9274939287,19220.0725060713
3090,307063.0,272262.04298744834,34800.95701255166
4087,906257.0,815771.195040651,90485.80495934898
4418,120004.0,159970.57702483475,-39966.577024834754
4171,146342.0,165614.7486907638,-19272.74869076381
4949,518214.0,490800.61874352134,27413.381256478664
7306,428383.0,353424.7603209003,74958.2396790997
8117,141556.0,149627.0091505988,-8071.009150598809
4577,273700.0,262586.67248494294,11113.327515057055
5332,293109.0,429574.24190989195,-136465.24190989195
5669,294186.0,310528.10968267906,-16342.10968267906
3110,186553.0,196310.55501349003,-9757.555013490026
2187,254790.0,196853.57182124778,57936.42817875222
8824,194388.0,183567.74155144795,10820.25844855205
4776,200547.0,223075.80327148014,-22528.803271480137
2417,203897.0,197803.2694351293,6093.730564870697
5990,107350.0,95104.72062671014,12245.279373289857
5244,284165.0,282797.06598560483,1367.9340143951704
4091,512769.0,523141.67832926894,-10372.678329268936
1340,240896.0,219843.89751711147,21052.102482888527
3972,254775.0,240143.5262684701,14631.473731529899
702,210846.0,219072.92821694698,-8226.92821694698
5671,105507.0,113223.98904379462,-7716.989043794616
1749,250775.0,222326.36923773983,28448.630762260174
3306,557007.0,539530.1508143498,17476.849185650237
8193,272906.0,304404.90862352314,-31498.908623523137
2588,349732.0,395697.093046355,-45965.093046355
504,247267.0,265092.5317877914,-17825.531787791406
1446,442258.0,422242.76901251194,20015.23098748806
2846,707521.0,718833.1208456365,-11312.12084563647
4618,617226.0,524988.247005458,92237.75299454201
4315,376095.0,422841.5355530167,-46746.5355530167
8666,233518.0,220129.00858445998,13388.991415540018
1488,305801.0,342200.06867268716,-36399.068672687165
4487,362366.0,325491.524653694,36874.47534630599
6657,244226.0,263800.15653767897,-19574.156537678966
8465,273357.0,288221.9513089172,-14864.951308917196
218,403719.0,375662.7535247083,28056.24647529167
3223,159087.0,175876.03449806033,-16789.034498060326
6415,200265.0,242691.7385353423,-42426.7385353423
9157,143624.0,106280.48329325672,37343.51670674328
2339,381730.0,354796.35570907453,26933.64429092547
7654,371801.0,341665.84540771076,30135.15459228924
6505,232228.0,240653.23038435177,-8425.230384351773
1377,225007.0,243795.30949497168,-18788.309494971676
6734,256061.0,251325.17236240048,4735.827637599519
780,118012.0,166836.00540637824,-48824.005406378245
4023,328830.0,345342.79716307716,-16512.797163077164
4353,556299.0,549474.166453267,6824.833546733018
2976,284631.0,271985.8998171106,12645.100182889379
8712,389144.0,353169.37236291217,35974.62763708783
3995,190793.0,162449.34377919434,28343.656220805657
8928,346515.0,284981.0654424503,61533.934557549714
3546,558170.0,458444.1002775327,99725.8997224673
5444,396695.0,464140.38583468966,-67445.38583468966
1225,201608.0,243220.3914510839,-41612.39145108391
7106,534487.0,461246.5164935552,73240.48350644478
8545,343653.0,341609.5124924718,2043.487507528218
